"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"Process Create:
RuleName: -
UtcTime: 2025-12-25 10:28:57.515
ProcessGuid: {8bb50d47-11e9-694d-2a00-000000000c00}
ProcessId: 2100
Image: C:\Windows\System32\svchost.exe
FileVersion: 10.0.26100.5074 (WinBuild.160101.0800)
Description: Host Process for Windows Services
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: svchost.exe
CommandLine: C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p -s TextInputManagementService
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {8bb50d47-11d7-694d-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=7B88D0896FBF43469A9959D59824A514,SHA256=53A39B900E3BFBF384ACD13F0FC2329FA8D42B61E993D8ED5ADF3A1428005D26,IMPHASH=DE43BD45CC98C143357416C7519ECCFD
ParentProcessGuid: {8bb50d47-11d4-694d-0b00-000000000c00}
ParentProcessId: 856
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\WINDOWS\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","1813","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3580","4288","Windows11","S-1-5-18","12/25/2025 11:29:41 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2025-12-25 10:28:56.877
ProcessGuid: {8bb50d47-11e8-694d-2900-000000000c00}
ProcessId: 2056
Image: C:\Windows\System32\svchost.exe
FileVersion: 10.0.26100.5074 (WinBuild.160101.0800)
Description: Host Process for Windows Services
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: svchost.exe
CommandLine: C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p -s Dhcp
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\LOCAL SERVICE
LogonGuid: {8bb50d47-11df-694d-e503-000000000000}
LogonId: 0x3E5
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=7B88D0896FBF43469A9959D59824A514,SHA256=53A39B900E3BFBF384ACD13F0FC2329FA8D42B61E993D8ED5ADF3A1428005D26,IMPHASH=DE43BD45CC98C143357416C7519ECCFD
ParentProcessGuid: {8bb50d47-11d4-694d-0b00-000000000c00}
ParentProcessId: 856
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\WINDOWS\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","1812","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3580","4288","Windows11","S-1-5-18","12/25/2025 11:29:41 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Registry value set:
RuleName: -
EventType: SetValue
UtcTime: 2025-12-25 10:28:56.576
ProcessGuid: {8bb50d47-11de-694d-1200-000000000c00}
ProcessId: 1076
Image: C:\WINDOWS\system32\LogonUI.exe
TargetObject: HKU\.DEFAULT\Keyboard Layout\Preload\1
Details: 00000409
User: NT AUTHORITY\SYSTEM","13","2",,"4","13","0","-9223372036854775808","1811","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3580","4288","Windows11","S-1-5-18","12/25/2025 11:29:41 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Registry object added or deleted:
RuleName: -
EventType: DeleteValue
UtcTime: 2025-12-25 10:28:56.576
ProcessGuid: {8bb50d47-11de-694d-1200-000000000c00}
ProcessId: 1076
Image: C:\WINDOWS\system32\LogonUI.exe
TargetObject: HKU\.DEFAULT\Keyboard Layout\Preload\1
User: NT AUTHORITY\SYSTEM","12","2",,"4","12","0","-9223372036854775808","1810","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3580","4288","Windows11","S-1-5-18","12/25/2025 11:29:41 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2025-12-25 10:28:55.197
ProcessGuid: {8bb50d47-11e7-694d-2800-000000000c00}
ProcessId: 1340
Image: C:\Windows\System32\dxgiadaptercache.exe
FileVersion: 10.0.26100.3624 (WinBuild.160101.0800)
Description: DXGI Adapter Cache
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: DXGIAdapterCache.exe
CommandLine: ""C:\WINDOWS\system32\dxgiadaptercache.exe""
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {8bb50d47-11d7-694d-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=FFE4EF2EAE85C9D317027E7C6C6FAE30,SHA256=82AB1C8BA6D2AC0D51DAEF246A35CA54AD49F52CC7B9241FC7CBA1832D5B3936,IMPHASH=618B67EACA04EA41C7FD785E4ACC7038
ParentProcessGuid: {8bb50d47-11e0-694d-1c00-000000000c00}
ParentProcessId: 1424
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s Schedule
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","1809","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3580","4288","Windows11","S-1-5-18","12/25/2025 11:29:41 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2025-12-25 10:28:54.122
ProcessGuid: {8bb50d47-11e6-694d-2600-000000000c00}
ProcessId: 2020
Image: C:\Windows\System32\upfc.exe
FileVersion: 10.0.26100.5074 (WinBuild.160101.0800)
Description: Updateability From SCM
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: upfc.exe
CommandLine: C:\WINDOWS\System32\Upfc.exe /launchtype boot /cv JqwG+gzJJk+khek7AUnFNQ.0
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {8bb50d47-11d7-694d-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=A33A12996BAC327BFE1295F338650F89,SHA256=227E222D8868C78E3A607713920BAF362EC662D144DA699417F6880D66AB060B,IMPHASH=679AE244AE760F56F3F50641797A3915
ParentProcessGuid: {8bb50d47-11d4-694d-0b00-000000000c00}
ParentProcessId: 856
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\WINDOWS\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","1808","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3580","4288","Windows11","S-1-5-18","12/25/2025 11:29:41 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2025-12-25 10:28:53.697
ProcessGuid: {8bb50d47-11e5-694d-2500-000000000c00}
ProcessId: 1996
Image: C:\Windows\System32\taskhostw.exe
FileVersion: 10.0.26100.5074 (WinBuild.160101.0800)
Description: Host Process for Windows Tasks
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: taskhostw.exe
CommandLine: taskhostw.exe ExploitGuardPolicy
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {8bb50d47-11d7-694d-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=AD050ED052AFF11737AE0A25AED89799,SHA256=818C6876E1028AB2B94E45B3CC45102CD83204803537D94263A9B7A6B6583D4B,IMPHASH=2196268E7A2880E3ADC74481297D0C4B
ParentProcessGuid: {8bb50d47-11e0-694d-1c00-000000000c00}
ParentProcessId: 1424
ParentImage: C:\Windows\System32\svchost.exe
ParentCommandLine: C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s Schedule
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","1807","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3580","4288","Windows11","S-1-5-18","12/25/2025 11:29:41 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"CreateRemoteThread detected:
RuleName: -
UtcTime: 2025-12-25 10:28:51.693
SourceProcessGuid: {8bb50d47-11de-694d-1300-000000000c00}
SourceProcessId: 1084
SourceImage: C:\Windows\System32\dwm.exe
TargetProcessGuid: {8bb50d47-11d2-694d-0900-000000000c00}
TargetProcessId: 728
TargetImage: C:\Windows\System32\csrss.exe
NewThreadId: 1832
StartAddress: 0xFFFFF8031CE6D040
StartModule: -
StartFunction: -
SourceUser: Window Manager\DWM-1
TargetUser: NT AUTHORITY\SYSTEM","8","2",,"4","8","0","-9223372036854775808","1806","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3580","4288","Windows11","S-1-5-18","12/25/2025 11:29:40 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2025-12-25 10:28:51.589
ProcessGuid: {8bb50d47-11e3-694d-2300-000000000c00}
ProcessId: 1784
Image: C:\Windows\System32\svchost.exe
FileVersion: 10.0.26100.5074 (WinBuild.160101.0800)
Description: Host Process for Windows Services
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: svchost.exe
CommandLine: C:\WINDOWS\System32\svchost.exe -k netprofm -p -s netprofm
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\NETWORK SERVICE
LogonGuid: {8bb50d47-11dd-694d-e403-000000000000}
LogonId: 0x3E4
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=7B88D0896FBF43469A9959D59824A514,SHA256=53A39B900E3BFBF384ACD13F0FC2329FA8D42B61E993D8ED5ADF3A1428005D26,IMPHASH=DE43BD45CC98C143357416C7519ECCFD
ParentProcessGuid: {8bb50d47-11d4-694d-0b00-000000000c00}
ParentProcessId: 856
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\WINDOWS\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","1805","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3580","4288","Windows11","S-1-5-18","12/25/2025 11:29:40 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2025-12-25 10:28:50.901
ProcessGuid: {8bb50d47-11e2-694d-2200-000000000c00}
ProcessId: 1716
Image: C:\Windows\System32\svchost.exe
FileVersion: 10.0.26100.5074 (WinBuild.160101.0800)
Description: Host Process for Windows Services
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: svchost.exe
CommandLine: C:\WINDOWS\system32\svchost.exe -k LocalService -p -s FontCache
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\LOCAL SERVICE
LogonGuid: {8bb50d47-11df-694d-e503-000000000000}
LogonId: 0x3E5
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=7B88D0896FBF43469A9959D59824A514,SHA256=53A39B900E3BFBF384ACD13F0FC2329FA8D42B61E993D8ED5ADF3A1428005D26,IMPHASH=DE43BD45CC98C143357416C7519ECCFD
ParentProcessGuid: {8bb50d47-11d4-694d-0b00-000000000c00}
ParentProcessId: 856
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\WINDOWS\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","1804","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3580","4288","Windows11","S-1-5-18","12/25/2025 11:29:40 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2025-12-25 10:28:50.552
ProcessGuid: {8bb50d47-11e2-694d-2100-000000000c00}
ProcessId: 1688
Image: C:\Windows\System32\svchost.exe
FileVersion: 10.0.26100.5074 (WinBuild.160101.0800)
Description: Host Process for Windows Services
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: svchost.exe
CommandLine: C:\WINDOWS\system32\svchost.exe -k LocalService -p -s nsi
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\LOCAL SERVICE
LogonGuid: {8bb50d47-11df-694d-e503-000000000000}
LogonId: 0x3E5
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=7B88D0896FBF43469A9959D59824A514,SHA256=53A39B900E3BFBF384ACD13F0FC2329FA8D42B61E993D8ED5ADF3A1428005D26,IMPHASH=DE43BD45CC98C143357416C7519ECCFD
ParentProcessGuid: {8bb50d47-11d4-694d-0b00-000000000c00}
ParentProcessId: 856
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\WINDOWS\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","1803","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3580","4288","Windows11","S-1-5-18","12/25/2025 11:29:40 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2025-12-25 10:28:50.508
ProcessGuid: {8bb50d47-11e2-694d-2000-000000000c00}
ProcessId: 1680
Image: C:\Windows\System32\svchost.exe
FileVersion: 10.0.26100.5074 (WinBuild.160101.0800)
Description: Host Process for Windows Services
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: svchost.exe
CommandLine: C:\WINDOWS\system32\svchost.exe -k netsvcs -p -s UserManager
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {8bb50d47-11d7-694d-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=7B88D0896FBF43469A9959D59824A514,SHA256=53A39B900E3BFBF384ACD13F0FC2329FA8D42B61E993D8ED5ADF3A1428005D26,IMPHASH=DE43BD45CC98C143357416C7519ECCFD
ParentProcessGuid: {8bb50d47-11d4-694d-0b00-000000000c00}
ParentProcessId: 856
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\WINDOWS\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","1802","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3580","4288","Windows11","S-1-5-18","12/25/2025 11:29:40 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"File created:
RuleName: T1053
UtcTime: 2025-12-25 10:28:50.240
ProcessGuid: {8bb50d47-11e0-694d-1c00-000000000c00}
ProcessId: 1424
Image: C:\WINDOWS\system32\svchost.exe
TargetFilename: C:\Windows\Tasks\SA.DAT
CreationUtcTime: 2025-12-24 02:12:36.394
User: NT AUTHORITY\SYSTEM","11","2",,"4","11","0","-9223372036854775808","1801","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3580","4288","Windows11","S-1-5-18","12/25/2025 11:29:40 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2025-12-25 10:28:49.417
ProcessGuid: {8bb50d47-11e1-694d-1f00-000000000c00}
ProcessId: 1536
Image: C:\Windows\System32\svchost.exe
FileVersion: 10.0.26100.5074 (WinBuild.160101.0800)
Description: Host Process for Windows Services
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: svchost.exe
CommandLine: C:\WINDOWS\system32\svchost.exe -k LocalService -p -s DispBrokerDesktopSvc
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\LOCAL SERVICE
LogonGuid: {8bb50d47-11df-694d-e503-000000000000}
LogonId: 0x3E5
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=7B88D0896FBF43469A9959D59824A514,SHA256=53A39B900E3BFBF384ACD13F0FC2329FA8D42B61E993D8ED5ADF3A1428005D26,IMPHASH=DE43BD45CC98C143357416C7519ECCFD
ParentProcessGuid: {8bb50d47-11d4-694d-0b00-000000000c00}
ParentProcessId: 856
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\WINDOWS\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","1800","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3580","4288","Windows11","S-1-5-18","12/25/2025 11:29:40 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Process Create:
RuleName: -
UtcTime: 2025-12-25 10:28:49.413
ProcessGuid: {8bb50d47-11e1-694d-1e00-000000000c00}
ProcessId: 1528
Image: C:\Windows\System32\svchost.exe
FileVersion: 10.0.26100.5074 (WinBuild.160101.0800)
Description: Host Process for Windows Services
Product: Microsoft? Windows? Operating System
Company: Microsoft Corporation
OriginalFileName: svchost.exe
CommandLine: C:\WINDOWS\system32\svchost.exe -k UserProfileService -p -s ProfSvc
CurrentDirectory: C:\WINDOWS\system32\
User: NT AUTHORITY\SYSTEM
LogonGuid: {8bb50d47-11d7-694d-e703-000000000000}
LogonId: 0x3E7
TerminalSessionId: 0
IntegrityLevel: System
Hashes: MD5=7B88D0896FBF43469A9959D59824A514,SHA256=53A39B900E3BFBF384ACD13F0FC2329FA8D42B61E993D8ED5ADF3A1428005D26,IMPHASH=DE43BD45CC98C143357416C7519ECCFD
ParentProcessGuid: {8bb50d47-11d4-694d-0b00-000000000c00}
ParentProcessId: 856
ParentImage: C:\Windows\System32\services.exe
ParentCommandLine: C:\WINDOWS\system32\services.exe
ParentUser: NT AUTHORITY\SYSTEM","1","5",,"4","1","0","-9223372036854775808","1799","Microsoft-Windows-Sysmon","5770385f-c22a-43e0-bf4c-06f5698ffbd9","Microsoft-Windows-Sysmon/Operational","3580","4288","Windows11","S-1-5-18","12/25/2025 11:29:40 AM",,,"Microsoft-Windows-Sysmon/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Info","File created (rule: FileCreate)","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
